,LIR,LPeak,errLPeak,errLIR
542,48903949805.2256,118.37697190384775,8.638371706779587,4252207158.1153865
543,100505399056.53235,91.09758386155815,6.516398016135617,8994776315.404692
544,30548126976.994965,111.96705415506858,10.223961669997605,3101291861.288194
545,60305631812.09044,111.07260517119965,8.900368579279935,4970093025.348772
546,15503488196.654848,81.80156833103467,4.761955818745448,1047840830.8027749
547,115521069478.85672,110.31291988694912,7.929661935170368,9701795734.129297
548,56313822852.70329,109.32590485394871,10.372342120879697,4674885244.617816
549,33590638700.791786,94.62500307537414,6.1071736447958145,2307777160.2576632
550,218218358740.17853,98.41257344185182,7.873284414412453,22619869596.527443
551,2692079866.503111,114.64110883098135,9.431985309836008,251502919.56108984
552,28470053883.92376,101.48392766892847,5.7994985770686505,1882329981.4915664
553,74630514594.64906,93.07420955146645,7.849543986960618,7196602086.40049
554,27424563175.881416,73.22953083830451,5.066552263020027,2014938612.785118
555,75345900945.04138,96.36633817937228,7.982219558150473,5474477036.65726
556,67493802652.27861,55.60690028704859,2.8383360622718725,4642806166.932807
557,17237828545.246063,94.86990230102069,7.89341898700674,2293810710.597213
558,174804416381.85037,94.80298597456576,9.719813529974806,21446206353.607643
559,5635377738.331657,90.54525632969283,7.307547649486425,414631353.160414
560,68786407364.77634,82.91171881088955,6.8182911302244396,6730451190.044715
561,15977382670.294304,89.5200376707853,8.28423474144098,2016770356.7838302
562,26088363568.335075,89.06524159429978,20.77600780951259,6979881914.368328
563,46696211853.92372,71.01757491119321,8.128557147877437,4721933509.291012
564,10413663028.866634,81.95119872415823,6.676138574112586,826146026.1062847
565,22828055456.06747,71.43908338965232,8.076491564701808,2330763180.958577
566,114317695512.81888,75.9324309342762,3.8077935689526003,8206691138.840839
567,43817805837.66589,76.79288154673435,5.158769165702485,6260511420.38591
568,55978461742.322525,75.43523227726934,6.346765958853917,8598287468.31497
569,116270239.00776616,75.66171274304925,4.042481448298522,10993477.996661382
570,21093069796.813606,88.71252486218242,13.546289588126461,4672316831.304602
571,50773451377.14676,144.3560005658871,6.21175393522899,2188551596.9972816
572,88455358141.7824,112.65527023160148,5.583327674057331,4456807108.193767
573,15155593759.342033,144.9267380686677,5.171486347063905,706232001.0470634
574,18738992522.13183,128.4043894634388,6.2395288119948225,805236254.6823514
575,123338798242.45946,135.7079073150742,5.099292496125025,5946743003.638661
576,37213960897.51308,133.72757009470783,5.572453792291922,1776803825.5363216
577,205391858385.5349,105.38285302381074,4.607101833936928,11551945175.88804
578,178239907817.58713,120.39161768636399,5.807569010946198,8687078990.723654
579,44732774289.95526,131.16108739962692,5.237747886596666,2089346023.9854448
580,27960111636.27171,125.19499812209988,6.108128375816958,1359450409.8741462
581,9890417097.012615,147.84948621275976,5.357419229903551,471421471.9575098
582,130613961351.31854,115.11568440820142,6.072325237213728,6408218085.167996
583,162286733000.17694,133.90520928463746,5.4189650209957705,7460107110.955694
584,4978818185.506748,130.73582207021718,5.595389679540996,236156879.26876852
585,30970707841.659874,138.74312860912795,5.962968929521785,1415120419.0768723
586,24743444891.725586,153.09831803452641,5.687819309498749,1189060363.090833
587,19673823536.662167,133.02170159443014,5.519082424597555,955868982.6927547
588,38296703674.96188,145.34466269189545,5.102670094897628,1869794681.8314233
589,182785785389.1192,137.2788051013827,5.4443277965871095,8668579275.820786
590,3072211399.9137273,132.49717112881925,5.165894989543228,146741762.02565786
591,220649552523.79813,95.95355754929722,4.2795818576944935,11410774640.957586
592,188659225049.0888,105.54836639526121,5.114463690627419,10103201815.25249
593,84406572276.52646,142.01719578598144,5.501714465370381,3953745891.841195
594,1579195604650.8403,93.75591972795618,3.8785612280462076,94453714688.64108
595,834970720.5622618,138.409750885148,5.001755239826213,44161955.178805664
596,36639451724.07088,120.53557437555311,5.157698813481211,1843617600.8173146
597,110287204813.81369,119.85482892778136,5.525897568590561,5202398857.919372
598,80831472216.65453,137.98346924976906,4.982619023995842,3849798401.186036
599,77996620702.74051,135.5254562555738,5.103821448665191,3775596519.277769
600,48486657871.551575,129.89351116976653,7.376159209270752,2982402094.129476
601,133245123186.41011,126.6300782842802,5.303812503094868,6451356185.986856
602,15431858214.26654,117.51447219669501,6.64354358424901,776839682.1811702
603,68128402783.67424,148.1754788386369,5.350497286433255,3335895570.3061066
604,24836857100.028847,146.02895520034127,6.309714419747092,1084367737.3989081
605,159874931491.20807,115.79337417061348,5.1709423728098685,7968688942.342506
606,79926024768.49779,133.10952737185974,5.254893062324103,3879723160.4680367
607,21064572887.263786,130.60877969776533,5.43089400754414,1016966171.4123124
608,234541113840.03058,117.78910146320551,4.938776796300157,11513258231.152443
609,36173016952.56659,136.39649617672995,4.637295986269042,1744738891.8465414
610,50416464262.83659,130.5664870906333,5.498060564678339,2375972481.1198807
611,126352432207.94753,129.8098766521883,6.0160112767892455,7053640304.298076
612,161341528176.72125,132.410151294865,5.897271548153714,7490876899.676931
613,58371624644.63321,121.81003588595442,5.647908966573182,2788533662.3448744
614,34563865673.42594,137.936266652689,5.477349227031817,1664331829.4561172
615,1026759110.9362096,160.56661881685736,7.2871139404935255,74244347.77247588
616,230077234479.8448,97.98211594651643,4.245650805626538,13828535681.159649
617,69033611515.76012,125.02031620770794,5.570981747145422,3419286957.558153
618,56114347855.16436,117.48023355537545,5.865207299787378,2828849583.175836
619,104283948015.63101,133.24148370024358,5.329678193298179,4915862723.365823
620,39069656438.82945,113.47960390286872,5.921337537242289,2517430186.4185596
621,20214772683.27482,157.3092037163471,6.3312779613165855,1131102101.2424843
622,1161670557060.9946,93.37596342577127,4.139204945071429,62839105842.43983
623,43599559000.82787,154.1813270343864,6.126867603091598,2241883403.7560463
624,47103137582.69223,139.99557605131815,4.949076210373127,2273719219.419465
625,27509985410.26742,122.513237820103,6.52492992469119,1373997395.5056458
626,6234418116.402294,127.14918203295267,5.290099245332958,312125730.7210746
627,31947398698.041847,144.87466641940898,5.367991316677924,1594926426.5259116
628,113351239699.37866,134.23956168679467,5.429653678431911,5255188457.162329
629,125753372234.56949,132.67155438448447,4.822311292411835,6146562569.645575
630,34110707405.97606,117.03693993778205,5.430123962330028,1842384789.202403
631,83927962873.92609,138.5048380707552,6.519924437584456,4632175901.741393
632,169917810215.47766,119.71249272732067,5.231956404807385,8018899811.594202
633,12897936337.62043,143.73848272372615,5.4591457652627975,613354902.1667516
634,24106451327.71427,151.4593399269956,5.817648440851132,1817200831.9318254
635,30679311994.01461,114.25130763236857,5.234020341997283,1658659680.5588071
636,138371993582.39105,73.52329190948224,0.9899301751033461,6183844510.932896
637,36998668465.33287,129.55961805060713,5.902787161190549,1815093899.1302478
638,71273887791.7716,105.68669187696987,5.789763032670633,3826104222.5580735
639,27671318716.524467,150.44215834654787,4.69924285672063,1391058627.9843318
640,35415847100.23897,132.54072395191358,5.274964404385206,1760588411.608528
641,36511947951.29514,149.2725801684429,6.138976068917501,1748238975.985116
642,291519548791.3943,143.6872612947635,8.156233505860907,13925833430.16478
643,1125494583.705676,141.3699017459533,5.7588995284449584,55882357.845096365
644,136146553912.45056,134.21721611819933,5.2169574328066854,6808404431.826452
645,11686320999.957611,124.55688003686971,6.901192749499694,557573520.1555142
646,5588550381.553181,129.55961805060713,5.678863438944313,272247043.4996486
647,83551991356.6397,131.03321758500985,5.587701358809345,4389772247.204502
648,1118580583.2950013,148.12104694049881,6.4553289817390365,56267619.771579616
649,25915918753.98609,151.68725103832,6.261127149281759,1997499263.2891507
650,11747329504.433607,151.68725103832,6.340405566801723,634156508.874206
651,68732234797.84413,127.18928943010431,5.384042287957712,3359032572.0240965
652,23750669799.77571,152.20256740425535,6.0524225615258445,1388595643.708615
653,33768399494.316013,159.73968300623343,6.836274345026957,2359260486.369506
654,16607878263.219528,141.02379683141388,5.720239702352145,788659195.1796438
655,77635673487.84485,128.4862221468423,5.226645717001522,3879164080.323423
656,40171378327.3459,120.21215465362594,5.731898331268109,1997056477.696532
657,37601301234.75581,144.77063529520768,5.907189979831702,1900200683.4611332
658,28018405816.725426,136.39649617672995,7.273378053571442,1327163545.6195278
659,85804567331.27875,124.94283750859016,5.33397673131078,4553219968.479735
660,27344834819.62817,137.98346924976906,5.706593452355299,1607903982.5436833
661,38379394749.979126,127.04902727029696,6.026636481048545,1832455225.8161602
662,93535186401.56604,125.80042118823397,5.7781584340702885,5397667822.816502
663,26126897482.223526,125.4091555531031,6.570201944151934,1589816017.5408158
664,50150261433.90547,140.72848148116898,8.861236163753663,3687291180.9330826
665,94915532962.36522,124.32644799693655,5.655638987610645,5055940744.820751
666,62617968318.34827,132.06321200003174,5.417633383212334,3087396762.746263
667,48561983860.97499,148.0123030286885,8.387690612284313,3408543918.5531983
668,32486291113.63691,141.76753628612698,5.296806234145555,1590545678.843964
669,1369037463.0966249,161.33757982336394,7.19959047420805,77123105.97523077
670,80668884642.40329,122.06816911174108,6.162511824387412,3950197819.883575
671,189855681673.1594,130.35543423567185,5.120823685832074,8989400588.90465
672,31777201130.12762,125.5653693830349,5.893684658694009,1937683218.73696
673,29816989941.460274,133.72757009470783,5.947899980222747,1448928707.826164
674,19161346466.895615,134.84561217086926,6.523675668916087,1046549644.1928647
675,53497216758.50014,140.48332850997605,6.719140654593206,3174301162.158287
676,9182533433.44291,131.84729668080968,5.381053124151635,481361944.29890305
677,27646989731.895596,132.58430541670788,6.814006899507989,1537072172.2616348
678,49991987393.84247,150.1061271544415,11.916272638354657,4409462843.992732
679,33699545830.278576,134.66547081336893,6.106468501251599,1957439957.1270707
680,188318312482.94437,111.93597134381827,6.211841785694427,9363999891.495617
681,27914748662.663704,121.33353070649078,6.17993279297068,1644614477.7770317
682,39774773244.61035,142.97397535651274,7.016853082910629,2010177845.7041144
683,7250246077.4560585,141.46910111564782,6.992825710108561,416127485.354044
684,94756485986.17053,111.19512688729714,5.11097176783643,4945824304.15495
685,18502088837.387844,139.70454691512236,5.419499287316161,958001372.6540786
686,92286110080.27448,121.11486036388486,5.472327954512658,5227532736.590703
687,364203406657.6952,99.40732169449146,6.009323872347074,21316120525.924206
688,45226360811.89102,146.45327022047556,9.05786564570567,3520593184.90408
689,23753888609.058987,136.07428716058996,6.269059457380518,1369410037.5092008
690,19240630151.323627,114.9679807769693,5.909334050314435,960080470.8686589
691,38182803619.14261,123.22460598144218,6.684214047927316,2341364290.9430957
692,92797975498.2089,118.44651914252485,5.869590552921973,4795522048.841196
693,28410407681.288776,127.51106180584779,6.289438182226019,1541717218.367176
694,33786994839.454292,128.4043894634388,6.474046451931915,1670026489.7351303
695,111005819446.7432,94.16096196762692,4.619983127865473,6437411080.935827
696,156180726961.0757,115.13211674630136,5.634635766305107,8246196851.282587
697,69133465993.23291,119.78361854383338,5.910470926262868,3730464952.7026296
698,14173317961.21267,136.1202237861237,6.498768208419174,865618323.1405693
699,593557514475.4448,98.96813756054509,4.452607896205034,35830535811.39804
700,49342014211.82584,149.49395284866415,7.629382706014809,2827870905.590115
701,29106158802.907036,150.5545033258154,7.919858160621273,1864246873.079992
702,95323752020.17064,114.41340219632374,8.052367199174737,4653985345.746656
703,7196677544.383302,151.17541233918422,5.103087147515548,349759030.6628296
704,49680020175.50724,115.76013095047922,5.964325328829638,2601795378.448557
705,50937006214.88331,129.9353688549088,5.523302532014245,2596212691.2562118
706,437836803280.7812,110.19233354564163,5.06386538761995,24664908965.842846
707,354794208872.1044,111.37941711757675,4.930439537768013,18114324387.170563
708,10306659515.15577,168.06217080163924,7.926581981389383,696171574.230764
709,119608518200.50258,129.43485025382688,5.716297000065524,7122351512.581413
710,211498485609.19653,97.81573104048682,5.127160402918971,11904753689.00851
711,9639664290.121117,147.36317792101804,7.642848453669292,679163999.1769842
712,39562509856.06186,128.20026307220147,5.291149209011233,1967869979.61274
713,82350851136.07114,133.41783298421626,6.092261390221366,4897717788.986118
714,212226099689.76495,108.61909779172959,4.678211959775566,11150297924.127842
715,28123603668.0299,132.93399163562606,6.439698871736494,1726785759.4408114
716,76963107999.35393,143.32973090738156,6.380201711465848,4319733842.338403
717,20552469773.18173,133.02170159443014,6.443982936577937,1185388486.1718671
718,354374419758.92664,120.35568222575812,6.636905743265648,18033788900.464634
719,270370622420.67383,113.03423875569425,5.755837508307557,15673128862.710836
720,23814703901.95684,124.17329972308814,5.516381304459566,1508660858.3692238
721,23093436806.6157,133.81633073635263,6.269739980660587,1177613978.600051
722,51401200069.08307,146.08186006830942,7.088337278420212,3501944304.083291
723,7440916332.870014,154.77314446504684,10.24295085465459,586922342.2682703
724,29001697591.96541,120.8607390540284,6.745221688347254,1461884332.0088542
725,58568642931.58465,125.64362232782099,5.612199164171162,3086913871.117763
726,439560107773.2374,95.00401875036816,5.126935706211456,26229541548.07159
727,25778984897.93617,138.07797142833496,7.547807471204272,1479342168.6933532
728,162761188673.74518,99.30938869876285,4.694808786674439,8521090832.728268
729,404204737695.591,101.79136018371679,4.246252545277063,23459185178.535137
730,113215234376.71826,120.67987574551488,8.111216479731803,6994344860.183658
731,55837041712.38771,133.41783298421626,6.826782376975023,3586997278.006072
732,270670406731.02637,111.99815423350299,6.06332485708141,17411763692.2361
733,65817689697.195206,121.51636007475851,8.134629503619836,3982213015.0952973
734,60272475992.93924,130.37651222000457,6.05896763007089,3455120127.4685087
735,12569354509.353512,137.936266652689,6.937777242742436,712647481.9638594
736,269205996584.57037,110.16222814172447,4.756540576340853,16414189011.648336
737,34381985825.75342,131.93357803103666,7.207725632812054,2432049793.112632
738,16508959559.344868,151.51625347357947,6.878529726415212,1016587436.3274184
739,17041058539.401642,130.94810946433324,6.252056386448389,947408523.0195829
740,15530061151.445614,96.64350397695974,5.663461422076104,839450125.8340385
741,18482988997.978024,122.17913285291553,6.2310647605789224,1308861910.1373827
742,5261658260.188737,131.20376614822646,8.688128491727683,335430690.66709447
743,10487093240.992348,132.49717112881925,6.066369511398006,607274132.1568596
744,99773630430.22778,119.32280566937871,6.136123104542737,7105195117.938219
745,30289726920.780773,160.63058403235817,5.810165089965291,1461070123.7531152
746,26186706881.293602,135.5254562555738,7.241540002905487,1368199626.399973
747,14280720824.182243,140.5322907502608,10.66643525111931,1464246015.615372
748,30718699672.579216,116.73199898207675,5.630665711149734,2139291586.7202437
749,111318059271.99892,118.37697190384775,6.415689393360695,6747801995.929314
750,7955429977.248577,144.56302061799076,6.826600860759672,506496995.8487399
751,85105627115.27855,126.6300782842802,5.954005272607775,4918563550.446058
752,136839922802.80765,112.3413988581393,5.956839091130335,7446596728.271859
753,16044419922.104366,131.4175771896579,6.063977691394683,977457243.7379812
754,238305098056.2878,120.95137687682342,6.122868246755908,15788798049.197062
755,159496580805.01324,125.6827853873246,5.84793758983337,9363362720.65283
756,74271781769.96439,117.39472666332782,6.445527151091255,4843986747.415882
757,79171121054.27365,116.76580281598056,6.520346400443327,5594874541.928744
758,324177880485.4559,113.83200336949484,6.326473841743609,22787800654.23001
759,208649583466.2425,89.34152194539698,5.137078582754597,12492969367.334156
760,392940982585.68445,94.29308006962746,4.619802289784475,24293319985.223064
761,12866648828.448889,160.3112665805243,10.577380349573925,1213435141.7703116
762,63152609396.75888,105.65899778322998,6.681906188260697,3798359625.9670367
763,70262385690.01395,104.83487129165438,8.070049905673198,4923934145.704703
764,16978304141.651928,131.54619863347094,9.030931623124307,1442702359.9331334
765,89365645032.13966,105.41040252821375,5.078628240215128,5826324037.349016
766,52644003366.19014,103.09263470868545,5.99159881840451,2799992816.3675156
767,634176943646.0574,92.11735986366362,4.225064730913191,33624818428.736835
768,17950272699.91824,114.15427116747927,5.812178366447774,996407461.2213385
769,121899466663.08493,111.84282636948703,5.612620311889597,6901228375.547931
770,10973278854.56651,133.46199326804236,9.456528599415899,1240264257.8411667
771,9139989724.01499,94.29308006962746,5.109880777727879,547781113.4356034
772,130159441699.88905,121.22409692302861,5.796252192816731,7744838512.334244
773,99486317114.69856,139.48707206842988,19.642152196802503,19336265933.952435
774,18688889174.502518,88.65401016704526,5.485276590395268,1206084611.1260848
775,70121785938.20331,127.10909992246211,5.882374023066484,3734172217.5861607
776,65755917885.48879,129.3933143725205,5.687597245445753,3954866810.768851
777,150303802525.65045,106.74993327995743,5.234379850368509,10155026086.34804
778,323852138603.0051,101.10223865054127,5.276676442188438,17878054449.20095
779,299660784370.64813,93.65792071511129,5.495671996850969,18181774681.25811
780,16776743043.734476,126.7494948931609,6.74579985435723,1191618978.333348
781,3298250864.957078,128.36351219862863,6.264876252986542,206799598.88922277
782,20018859670.77162,133.37370191448477,6.133897579830053,1025325306.4801964
783,22272679145.16772,97.74459608192728,4.265682769364279,1771988439.4594684
784,33663065980.018227,114.31609031151768,6.0862198147768956,2569191216.6592045
785,61811594187.148224,116.395034022949,6.760394797666427,3855394921.4043117
786,12387751115.871452,104.75316518018965,5.975292990013502,985767998.4853472
787,34735441821.79118,143.38069770442937,11.173545754072228,3142343654.1833963
788,87230294315.46204,97.3904676199437,5.3995975404366074,5187187380.863192
789,215529296576.76337,101.79136018371679,6.082795297739622,14597480085.354225
790,33986429682.904026,106.10385228350673,5.8752632106114016,1903602189.585611
791,215850053083.22717,113.3838733159324,6.789526546951545,14915572763.18849
792,1307097117.323432,103.3833925732021,6.042770959140962,101862941.28821652
793,14510061138.002932,149.54939864984095,13.313306455884549,1707422891.625981
794,2525574680.9769897,160.63058403235817,10.624754436340597,253334879.44070497
795,215276908854.18518,105.08075617624499,7.326354658045679,14765193025.474274
796,40118832038.45102,115.36269603398193,6.899963580683983,2775942361.844873
797,47033441799.11104,135.4344145730346,11.567230755960017,4383188545.914036
798,694181850.945004,142.82204873757055,10.904322131193448,60019930.26224729
799,85397348351.84576,116.76580281598056,6.541980060598238,6078977005.178381
800,159676637057.00714,85.00932570954461,4.147071175016988,11338920511.439419
801,34691681979.70233,123.03660412180874,7.159744036261998,2363385529.125038
802,19809683215.349464,111.62608977149685,6.858503859383417,1294860764.427742
803,13633354695.651901,136.58130164583793,9.47022275379758,979262507.7726728
804,20737564063.41301,119.49962117862455,9.697964051448187,1785339275.9018178
805,160549636384.3344,89.719227035456,5.147716777759169,9956549200.187355
806,298526155211.9011,100.0982984950921,4.5032243123412,16542541276.168995
807,88653944496.79688,89.20316784625354,7.1786736896428955,7137777495.224891
808,102154989762.51976,76.24832440955932,6.040453890751195,9051561551.120201
809,102631964278.22272,97.69723022812761,7.180843528529788,7103215940.211859
810,17155853636.07302,86.5048071682778,6.417809835941701,1680355864.7527082
811,35846162543.931015,71.85922209399091,3.3915186295196618,2310870790.213916
812,215703245013.91138,94.62500307537414,8.10709564448603,18379437283.044304
813,54724954080.749535,95.79398516696278,6.382558745742476,3614488794.1184473
